10:6:9:10 => [21, 36, 9, 18, 9, 36, 18, 18, 27, 18]-[33, 18, 45, 36, 45, 18, 36, 36, 27, 36]
10:6:10:10 => [32, 40, 50, 50, 50, 30, 30, 10, 10, 40]-[28, 20, 10, 10, 10, 30, 30, 50, 50, 20]
10:7:2:10 => [10, 6, 8, 8, 8, 4, 6, 6, 8, 10]-[4, 8, 6, 6, 6, 10, 8, 8, 6, 4]
10:7:3:10 => [8, 6, 15, 12, 9, 3, 18, 15, 9, 15]-[13, 15, 6, 9, 12, 18, 3, 6, 12, 6]
10:7:4:10 => [20, 16, 12, 24, 0, 8, 24, 16, 8, 4]-[8, 12, 16, 4, 28, 20, 4, 12, 20, 24]
10:7:5:10 => [20, 25, 20, 30, 15, 20, 15, 10, 15, 20]-[15, 10, 15, 5, 20, 15, 20, 25, 20, 15]
10:7:6:10 => [19, 30, 18, 12, 18, 24, 18, 18, 18, 18]-[23, 12, 24, 30, 24, 18, 24, 24, 24, 24]
10:7:7:10 => [28, 18, 21, 28, 35, 35, 35, 21, 21, 21]-[21, 31, 28, 21, 14, 14, 14, 28, 28, 28]
10:7:8:10 => [34, 30, 32, 24, 24, 16, 40, 40, 32, 24]-[22, 26, 24, 32, 32, 40, 16, 16, 24, 32]
10:7:9:10 => [26, 27, 45, 36, 36, 45, 18, 9, 63, 54]-[37, 36, 18, 27, 27, 18, 45, 54, 0, 9]
10:7:10:10 => [45, 40, 20, 30, 40, 20, 40, 30, 20, 50]-[25, 30, 50, 40, 30, 50, 30, 40, 50, 20]
10:8:2:10 => [10, 6, 10, 10, 6, 14, 6, 6, 10, 6]-[6, 10, 6, 6, 10, 2, 10, 10, 6, 10]
10:8:3:10 => [14, 12, 9, 15, 15, 18, 15, 15, 9, 12]-[10, 12, 15, 9, 9, 6, 9, 9, 15, 12]
10:8:4:10 => [10, 12, 12, 12, 12, 16, 12, 12, 16, 16]-[22, 20, 20, 20, 20, 16, 20, 20, 16, 16]
10:8:5:10 => [15, 15, 15, 15, 30, 15, 30, 20, 35, 20]-[25, 25, 25, 25, 10, 25, 10, 20, 5, 20]
10:8:6:10 => [34, 24, 12, 24, 42, 24, 24, 12, 36, 18]-[14, 24, 36, 24, 6, 24, 24, 36, 12, 30]
10:8:7:10 => [25, 21, 7, 21, 35, 21, 42, 21, 49, 28]-[31, 35, 49, 35, 21, 35, 14, 35, 7, 28]
10:8:8:10 => [17, 19, 24, 40, 40, 56, 32, 40, 48, 24]-[47, 45, 40, 24, 24, 8, 32, 24, 16, 40]
10:8:9:10 => [45, 18, 18, 36, 27, 36, 45, 27, 45, 0]-[27, 54, 54, 36, 45, 36, 27, 45, 27, 72]
10:8:10:10 => [38, 40, 20, 40, 30, 70, 40, 40, 20, 20]-[42, 40, 60, 40, 50, 10, 40, 40, 60, 60]
10:9:2:10 => [10, 12, 8, 4, 18, 10, 6, 10, 10, 4]-[8, 6, 10, 14, 0, 8, 12, 8, 8, 14]
10:9:3:10 => [10, 13, 6, 9, 15, 15, 9, 9, 18, 6]-[17, 14, 21, 18, 12, 12, 18, 18, 9, 21]
10:9:4:10 => [4, 12, 12, 24, 12, 24, 24, 20, 28, 28]-[32, 24, 24, 12, 24, 12, 12, 16, 8, 8]
10:9:5:10 => [25, 25, 20, 30, 20, 25, 25, 30, 30, 20]-[20, 20, 25, 15, 25, 20, 20, 15, 15, 25]
10:9:6:10 => [18, 24, 42, 48, 18, 24, 24, 12, 18, 36]-[36, 30, 12, 6, 36, 30, 30, 42, 36, 18]
10:9:7:10 => [18, 28, 0, 42, 49, 49, 28, 28, 56, 42]-[45, 35, 63, 21, 14, 14, 35, 35, 7, 21]
10:9:8:10 => [42, 64, 16, 40, 24, 32, 40, 40, 16, 48]-[30, 8, 56, 32, 48, 40, 32, 32, 56, 24]
10:9:9:10 => [55, 37, 45, 36, 63, 18, 63, 45, 27, 63]-[26, 44, 36, 45, 18, 63, 18, 36, 54, 18]
10:9:10:10 => [18, 41, 21, 40, 50, 50, 60, 30, 60, 40]-[72, 49, 69, 50, 40, 40, 30, 60, 30, 50]
10:10:2:10 => [10, 10, 12, 10, 16, 10, 14, 16, 8, 8]-[10, 10, 8, 10, 4, 10, 6, 4, 12, 12]
10:10:3:10 => [12, 21, 15, 9, 18, 15, 9, 6, 24, 21]-[18, 9, 15, 21, 12, 15, 21, 24, 6, 9]
10:10:4:10 => [17, 16, 16, 36, 28, 16, 16, 20, 12, 12]-[23, 24, 24, 4, 12, 24, 24, 20, 28, 28]
10:10:5:10 => [21, 25, 25, 20, 30, 20, 25, 30, 15, 25]-[29, 25, 25, 30, 20, 30, 25, 20, 35, 25]
10:10:6:10 => [14, 24, 48, 36, 24, 30, 24, 30, 24, 30]-[46, 36, 12, 24, 36, 30, 36, 30, 36, 30]
10:10:7:10 => [43, 63, 63, 21, 42, 35, 28, 35, 28, 35]-[27, 7, 7, 49, 28, 35, 42, 35, 42, 35]
10:10:8:10 => [44, 40, 56, 24, 40, 40, 24, 32, 56, 24]-[36, 40, 24, 56, 40, 40, 56, 48, 24, 56]
10:10:9:10 => [46, 45, 36, 45, 27, 36, 54, 54, 36, 45]-[44, 45, 54, 45, 63, 54, 36, 36, 54, 45]
10:10:10:10 => [35, 89, 80, 50, 60, 60, 70, 50, 40, 60]-[65, 11, 20, 50, 40, 40, 30, 50, 60, 40]
